Namespace(batch_size=32, cuda=True, dropout=0.1, emb_dropout=0.1, clip=0.4, epochs=30, ksize=4, data='./data/lambada', emsize=500, levels=5, log_interval=100, lr=4, nhid=500, seed=1111, tied=True, optim='SGD', validseqlen=50, seq_len=100, corpus=False, power=2, save='model_WL_power2.pt')
torch.Size([32, 6782901])
Total # of words: 93216
Weight tied
| epoch   1 |   100/135658 batches | lr 4.00000 | ms/batch 167.77790 | loss 12.34 | ppl 228852.24
| epoch   4 | 49500/135658 batches | lr 4.00000 | ms/batch 104.04105 | loss  3.73 | ppl    41.72
| epoch   4 | 49600/135658 batches | lr 4.00000 | ms/batch 103.93389 | loss  3.77 | ppl    43.28
| epoch   4 | 49700/135658 batches | lr 4.00000 | ms/batch 103.82996 | loss  3.75 | ppl    42.52
| epoch   4 | 49800/135658 batches | lr 4.00000 | ms/batch 103.83464 | loss  3.74 | ppl    42.03
| epoch   4 | 49900/135658 batches | lr 4.00000 | ms/batch 103.83196 | loss  3.75 | ppl    42.43
| epoch   4 | 50000/135658 batches | lr 4.00000 | ms/batch 104.43862 | loss  3.71 | ppl    40.80
| epoch   4 | 50100/135658 batches | lr 4.00000 | ms/batch 103.85068 | loss  3.72 | ppl    41.26
| epoch   4 | 50200/135658 batches | lr 4.00000 | ms/batch 103.84950 | loss  3.72 | ppl    41.34
| epoch   4 | 50300/135658 batches | lr 4.00000 | ms/batch 103.84633 | loss  3.65 | ppl    38.63
| epoch   4 | 50400/135658 batches | lr 4.00000 | ms/batch 103.83752 | loss  3.70 | ppl    40.33
| epoch   4 | 50500/135658 batches | lr 4.00000 | ms/batch 103.84286 | loss  3.74 | ppl    41.91
| epoch   4 | 50600/135658 batches | lr 4.00000 | ms/batch 104.44540 | loss  3.74 | ppl    42.15
| epoch   4 | 50700/135658 batches | lr 4.00000 | ms/batch 103.90482 | loss  3.70 | ppl    40.26
| epoch   4 | 50800/135658 batches | lr 4.00000 | ms/batch 103.85688 | loss  3.73 | ppl    41.58
| epoch   4 | 50900/135658 batches | lr 4.00000 | ms/batch 103.90966 | loss  3.71 | ppl    40.78
| epoch   4 | 51000/135658 batches | lr 4.00000 | ms/batch 103.87949 | loss  3.68 | ppl    39.73
| epoch   4 | 51100/135658 batches | lr 4.00000 | ms/batch 103.88760 | loss  3.73 | ppl    41.54
| epoch   4 | 51200/135658 batches | lr 4.00000 | ms/batch 104.36903 | loss  3.75 | ppl    42.43
| epoch   4 | 51300/135658 batches | lr 4.00000 | ms/batch 103.85953 | loss  3.77 | ppl    43.38
| epoch   4 | 51400/135658 batches | lr 4.00000 | ms/batch 104.05130 | loss  3.74 | ppl    42.01
| epoch   4 | 51500/135658 batches | lr 4.00000 | ms/batch 103.85850 | loss  3.80 | ppl    44.70
| epoch   4 | 51600/135658 batches | lr 4.00000 | ms/batch 103.90932 | loss  3.75 | ppl    42.52
| epoch   4 | 51700/135658 batches | lr 4.00000 | ms/batch 103.84217 | loss  3.78 | ppl    43.88
| epoch   4 | 51800/135658 batches | lr 4.00000 | ms/batch 104.42813 | loss  3.81 | ppl    44.99
| epoch   4 | 51900/135658 batches | lr 4.00000 | ms/batch 104.07117 | loss  3.82 | ppl    45.50
| epoch   4 | 52000/135658 batches | lr 4.00000 | ms/batch 103.85582 | loss  3.82 | ppl    45.81
| epoch   4 | 52100/135658 batches | lr 4.00000 | ms/batch 103.90694 | loss  3.84 | ppl    46.56
| epoch   4 | 52200/135658 batches | lr 4.00000 | ms/batch 104.21455 | loss  3.82 | ppl    45.78
| epoch   4 | 52300/135658 batches | lr 4.00000 | ms/batch 103.85980 | loss  3.86 | ppl    47.26
| epoch   4 | 52400/135658 batches | lr 4.00000 | ms/batch 103.87318 | loss  3.86 | ppl    47.69
| epoch   4 | 52500/135658 batches | lr 4.00000 | ms/batch 104.37460 | loss  3.92 | ppl    50.25
| epoch   4 | 52600/135658 batches | lr 4.00000 | ms/batch 103.85803 | loss  3.89 | ppl    48.90
| epoch   4 | 52700/135658 batches | lr 4.00000 | ms/batch 104.31219 | loss  3.84 | ppl    46.63
| epoch   4 | 52800/135658 batches | lr 4.00000 | ms/batch 103.84372 | loss  3.82 | ppl    45.67
| epoch   4 | 52900/135658 batches | lr 4.00000 | ms/batch 103.96735 | loss  3.83 | ppl    46.20
| epoch   4 | 53000/135658 batches | lr 4.00000 | ms/batch 103.83107 | loss  3.86 | ppl    47.46
| epoch   4 | 53100/135658 batches | lr 4.00000 | ms/batch 103.33890 | loss  3.86 | ppl    47.47
| epoch   4 | 53200/135658 batches | lr 4.00000 | ms/batch 102.00707 | loss  3.86 | ppl    47.62
| epoch   4 | 53300/135658 batches | lr 4.00000 | ms/batch 102.00943 | loss  3.83 | ppl    46.01
| epoch   4 | 53400/135658 batches | lr 4.00000 | ms/batch 103.96687 | loss  3.83 | ppl    45.93
| epoch   4 | 53500/135658 batches | lr 4.00000 | ms/batch 103.85640 | loss  3.83 | ppl    46.16
| epoch   4 | 53600/135658 batches | lr 4.00000 | ms/batch 103.81384 | loss  3.81 | ppl    44.95
| epoch   4 | 53700/135658 batches | lr 4.00000 | ms/batch 104.32147 | loss  3.89 | ppl    49.05
| epoch   4 | 53800/135658 batches | lr 4.00000 | ms/batch 103.85281 | loss  3.84 | ppl    46.43
| epoch   4 | 53900/135658 batches | lr 4.00000 | ms/batch 103.92637 | loss  3.82 | ppl    45.77
| epoch   4 | 54000/135658 batches | lr 4.00000 | ms/batch 103.89882 | loss  3.87 | ppl    47.96
| epoch   4 | 54100/135658 batches | lr 4.00000 | ms/batch 103.84293 | loss  3.86 | ppl    47.51
| epoch   4 | 54200/135658 batches | lr 4.00000 | ms/batch 103.84644 | loss  3.89 | ppl    48.88
| epoch   4 | 54300/135658 batches | lr 4.00000 | ms/batch 104.68752 | loss  3.85 | ppl    47.13
| epoch   4 | 54400/135658 batches | lr 4.00000 | ms/batch 103.88599 | loss  3.84 | ppl    46.57
| epoch   4 | 54500/135658 batches | lr 4.00000 | ms/batch 104.02205 | loss  3.77 | ppl    43.59
| epoch   4 | 54600/135658 batches | lr 4.00000 | ms/batch 103.95585 | loss  3.73 | ppl    41.56
| epoch   4 | 54700/135658 batches | lr 4.00000 | ms/batch 103.90445 | loss  3.74 | ppl    41.94
| epoch   4 | 54800/135658 batches | lr 4.00000 | ms/batch 103.86504 | loss  3.70 | ppl    40.28
| epoch   4 | 54900/135658 batches | lr 4.00000 | ms/batch 105.25115 | loss  3.69 | ppl    39.90
| epoch   4 | 55000/135658 batches | lr 4.00000 | ms/batch 103.92762 | loss  3.70 | ppl    40.34
| epoch   4 | 55100/135658 batches | lr 4.00000 | ms/batch 103.84977 | loss  3.73 | ppl    41.62
| epoch   4 | 55200/135658 batches | lr 4.00000 | ms/batch 103.87067 | loss  3.70 | ppl    40.27
| epoch   4 | 55300/135658 batches | lr 4.00000 | ms/batch 104.01452 | loss  3.73 | ppl    41.49
| epoch   4 | 55400/135658 batches | lr 4.00000 | ms/batch 103.95710 | loss  3.72 | ppl    41.08
| epoch   4 | 55500/135658 batches | lr 4.00000 | ms/batch 104.37628 | loss  3.69 | ppl    40.18
| epoch   4 | 55600/135658 batches | lr 4.00000 | ms/batch 101.82574 | loss  3.76 | ppl    42.80
| epoch   4 | 55700/135658 batches | lr 4.00000 | ms/batch 101.82944 | loss  3.75 | ppl    42.43
| epoch   4 | 55800/135658 batches | lr 4.00000 | ms/batch 101.98498 | loss  3.78 | ppl    43.65
| epoch   4 | 55900/135658 batches | lr 4.00000 | ms/batch 101.84836 | loss  3.72 | ppl    41.13
| epoch   4 | 56000/135658 batches | lr 4.00000 | ms/batch 101.81398 | loss  3.71 | ppl    40.85
| epoch   4 | 56100/135658 batches | lr 4.00000 | ms/batch 102.35777 | loss  3.68 | ppl    39.55
| epoch   4 | 56200/135658 batches | lr 4.00000 | ms/batch 101.96269 | loss  3.72 | ppl    41.34
| epoch   4 | 56300/135658 batches | lr 4.00000 | ms/batch 102.33261 | loss  3.69 | ppl    39.93
| epoch   4 | 56400/135658 batches | lr 4.00000 | ms/batch 103.30770 | loss  3.68 | ppl    39.64
| epoch   4 | 56500/135658 batches | lr 4.00000 | ms/batch 104.01545 | loss  3.76 | ppl    43.13
| epoch   4 | 56600/135658 batches | lr 4.00000 | ms/batch 104.01035 | loss  3.73 | ppl    41.84
| epoch   4 | 56700/135658 batches | lr 4.00000 | ms/batch 104.55300 | loss  3.71 | ppl    40.66
| epoch   4 | 56800/135658 batches | lr 4.00000 | ms/batch 104.74311 | loss  3.81 | ppl    45.17
| epoch   4 | 56900/135658 batches | lr 4.00000 | ms/batch 104.60637 | loss  3.81 | ppl    45.28
| epoch   4 | 57000/135658 batches | lr 4.00000 | ms/batch 104.66188 | loss  3.80 | ppl    44.52
| epoch   4 | 57100/135658 batches | lr 4.00000 | ms/batch 104.44756 | loss  3.78 | ppl    43.81
| epoch   4 | 57200/135658 batches | lr 4.00000 | ms/batch 104.18039 | loss  3.76 | ppl    43.04
| epoch   4 | 57300/135658 batches | lr 4.00000 | ms/batch 104.80611 | loss  3.73 | ppl    41.77
| epoch   4 | 57400/135658 batches | lr 4.00000 | ms/batch 104.12460 | loss  3.73 | ppl    41.76
| epoch   4 | 57500/135658 batches | lr 4.00000 | ms/batch 104.67579 | loss  3.72 | ppl    41.07
| epoch   4 | 57600/135658 batches | lr 4.00000 | ms/batch 104.60738 | loss  3.76 | ppl    42.78
| epoch   4 | 57700/135658 batches | lr 4.00000 | ms/batch 104.51797 | loss  3.75 | ppl    42.49
| epoch   4 | 57800/135658 batches | lr 4.00000 | ms/batch 103.87132 | loss  3.69 | ppl    40.14
| epoch   4 | 57900/135658 batches | lr 4.00000 | ms/batch 104.41025 | loss  3.72 | ppl    41.06
| epoch   4 | 58000/135658 batches | lr 4.00000 | ms/batch 104.11363 | loss  3.70 | ppl    40.62
| epoch   4 | 58100/135658 batches | lr 4.00000 | ms/batch 104.51179 | loss  3.80 | ppl    44.84
| epoch   4 | 58200/135658 batches | lr 4.00000 | ms/batch 104.79662 | loss  3.76 | ppl    42.96
| epoch   4 | 58300/135658 batches | lr 4.00000 | ms/batch 104.41396 | loss  3.73 | ppl    41.80
| epoch   4 | 58400/135658 batches | lr 4.00000 | ms/batch 104.25767 | loss  3.74 | ppl    42.12
| epoch   4 | 58500/135658 batches | lr 4.00000 | ms/batch 104.69354 | loss  3.74 | ppl    42.05
| epoch   4 | 58600/135658 batches | lr 4.00000 | ms/batch 103.90940 | loss  3.75 | ppl    42.55
| epoch   4 | 58700/135658 batches | lr 4.00000 | ms/batch 103.95667 | loss  3.74 | ppl    42.08
| epoch   4 | 58800/135658 batches | lr 4.00000 | ms/batch 104.11355 | loss  3.81 | ppl    45.12
| epoch   4 | 58900/135658 batches | lr 4.00000 | ms/batch 103.98957 | loss  3.81 | ppl    45.16
| epoch   4 | 59000/135658 batches | lr 4.00000 | ms/batch 103.89822 | loss  3.78 | ppl    43.66
| epoch   4 | 59100/135658 batches | lr 4.00000 | ms/batch 104.22429 | loss  3.76 | ppl    43.10
| epoch   4 | 59200/135658 batches | lr 4.00000 | ms/batch 104.43927 | loss  3.75 | ppl    42.72
| epoch   4 | 59300/135658 batches | lr 4.00000 | ms/batch 103.85002 | loss  3.72 | ppl    41.47
| epoch   4 | 59400/135658 batches | lr 4.00000 | ms/batch 103.83742 | loss  3.80 | ppl    44.66
| epoch   4 | 59500/135658 batches | lr 4.00000 | ms/batch 103.88230 | loss  3.79 | ppl    44.37
| epoch   4 | 59600/135658 batches | lr 4.00000 | ms/batch 103.84896 | loss  3.83 | ppl    46.14
| epoch   4 | 59700/135658 batches | lr 4.00000 | ms/batch 103.87933 | loss  3.83 | ppl    45.93
| epoch   4 | 59800/135658 batches | lr 4.00000 | ms/batch 104.56902 | loss  3.86 | ppl    47.60
| epoch   4 | 59900/135658 batches | lr 4.00000 | ms/batch 103.99021 | loss  3.80 | ppl    44.70
| epoch   4 | 60000/135658 batches | lr 4.00000 | ms/batch 104.04628 | loss  3.77 | ppl    43.48
| epoch   4 | 60100/135658 batches | lr 4.00000 | ms/batch 102.09790 | loss  3.77 | ppl    43.47
| epoch   4 | 60200/135658 batches | lr 4.00000 | ms/batch 104.11077 | loss  3.73 | ppl    41.48
| epoch   4 | 60300/135658 batches | lr 4.00000 | ms/batch 104.09484 | loss  3.80 | ppl    44.56
| epoch   4 | 60400/135658 batches | lr 4.00000 | ms/batch 104.50258 | loss  3.74 | ppl    42.22
| epoch   4 | 60500/135658 batches | lr 4.00000 | ms/batch 103.94161 | loss  3.78 | ppl    43.93
| epoch   4 | 60600/135658 batches | lr 4.00000 | ms/batch 103.90515 | loss  3.80 | ppl    44.74
| epoch   4 | 60700/135658 batches | lr 4.00000 | ms/batch 103.96624 | loss  3.84 | ppl    46.76
| epoch   4 | 60800/135658 batches | lr 4.00000 | ms/batch 103.91557 | loss  3.84 | ppl    46.31
| epoch   4 | 60900/135658 batches | lr 4.00000 | ms/batch 104.02613 | loss  3.75 | ppl    42.66
| epoch   4 | 61000/135658 batches | lr 4.00000 | ms/batch 105.44849 | loss  3.79 | ppl    44.04
| epoch   4 | 61100/135658 batches | lr 4.00000 | ms/batch 103.87436 | loss  3.78 | ppl    43.76
| epoch   4 | 61200/135658 batches | lr 4.00000 | ms/batch 104.17953 | loss  3.74 | ppl    42.02
| epoch   4 | 61300/135658 batches | lr 4.00000 | ms/batch 103.97408 | loss  3.74 | ppl    41.99
| epoch   4 | 61400/135658 batches | lr 4.00000 | ms/batch 103.95846 | loss  3.74 | ppl    41.99
| epoch   4 | 61500/135658 batches | lr 4.00000 | ms/batch 103.89487 | loss  3.70 | ppl    40.56
| epoch   4 | 61600/135658 batches | lr 4.00000 | ms/batch 104.35465 | loss  3.73 | ppl    41.52
| epoch   4 | 61700/135658 batches | lr 4.00000 | ms/batch 103.90607 | loss  3.71 | ppl    41.03
| epoch   4 | 61800/135658 batches | lr 4.00000 | ms/batch 103.93595 | loss  3.70 | ppl    40.49
| epoch   4 | 61900/135658 batches | lr 4.00000 | ms/batch 103.85079 | loss  3.65 | ppl    38.35
| epoch   4 | 62000/135658 batches | lr 4.00000 | ms/batch 103.87078 | loss  3.69 | ppl    39.93
| epoch   4 | 62100/135658 batches | lr 4.00000 | ms/batch 104.08781 | loss  3.65 | ppl    38.66
| epoch   4 | 62200/135658 batches | lr 4.00000 | ms/batch 104.48434 | loss  3.72 | ppl    41.25
| epoch   4 | 62300/135658 batches | lr 4.00000 | ms/batch 103.93689 | loss  3.67 | ppl    39.24
| epoch   4 | 62400/135658 batches | lr 4.00000 | ms/batch 103.93868 | loss  3.69 | ppl    39.98
| epoch   4 | 62500/135658 batches | lr 4.00000 | ms/batch 103.89534 | loss  3.64 | ppl    38.03
| epoch   4 | 62600/135658 batches | lr 4.00000 | ms/batch 103.94985 | loss  3.67 | ppl    39.31
| epoch   4 | 62700/135658 batches | lr 4.00000 | ms/batch 104.12471 | loss  3.65 | ppl    38.41
| epoch   4 | 62800/135658 batches | lr 4.00000 | ms/batch 104.62988 | loss  3.64 | ppl    38.16
| epoch   4 | 62900/135658 batches | lr 4.00000 | ms/batch 104.16829 | loss  3.70 | ppl    40.51
| epoch   4 | 63000/135658 batches | lr 4.00000 | ms/batch 103.97902 | loss  3.65 | ppl    38.53
| epoch   4 | 63100/135658 batches | lr 4.00000 | ms/batch 104.21476 | loss  3.70 | ppl    40.53
| epoch   4 | 63200/135658 batches | lr 4.00000 | ms/batch 103.92058 | loss  3.71 | ppl    40.94
| epoch   4 | 63300/135658 batches | lr 4.00000 | ms/batch 103.86586 | loss  3.74 | ppl    42.09
| epoch   4 | 63400/135658 batches | lr 4.00000 | ms/batch 104.52924 | loss  3.75 | ppl    42.51
| epoch   4 | 63500/135658 batches | lr 4.00000 | ms/batch 103.88616 | loss  3.81 | ppl    45.07
| epoch   4 | 63600/135658 batches | lr 4.00000 | ms/batch 104.13481 | loss  3.75 | ppl    42.66
| epoch   4 | 63700/135658 batches | lr 4.00000 | ms/batch 103.84719 | loss  3.75 | ppl    42.58
| epoch   4 | 63800/135658 batches | lr 4.00000 | ms/batch 103.90552 | loss  3.81 | ppl    45.14
| epoch   4 | 63900/135658 batches | lr 4.00000 | ms/batch 103.91588 | loss  3.76 | ppl    42.80
| epoch   4 | 64000/135658 batches | lr 4.00000 | ms/batch 104.52397 | loss  3.76 | ppl    43.11
| epoch   4 | 64100/135658 batches | lr 4.00000 | ms/batch 103.89059 | loss  3.71 | ppl    40.82
| epoch   4 | 64200/135658 batches | lr 4.00000 | ms/batch 103.83882 | loss  3.78 | ppl    43.89
| epoch   4 | 64300/135658 batches | lr 4.00000 | ms/batch 103.91573 | loss  3.77 | ppl    43.53
| epoch   4 | 64400/135658 batches | lr 4.00000 | ms/batch 103.87397 | loss  3.76 | ppl    42.78
| epoch   4 | 64500/135658 batches | lr 4.00000 | ms/batch 104.00161 | loss  3.73 | ppl    41.68
| epoch   4 | 64600/135658 batches | lr 4.00000 | ms/batch 104.42256 | loss  3.77 | ppl    43.22
| epoch   4 | 64700/135658 batches | lr 4.00000 | ms/batch 103.89914 | loss  3.80 | ppl    44.81
| epoch   4 | 64800/135658 batches | lr 4.00000 | ms/batch 103.88270 | loss  3.77 | ppl    43.54
| epoch   4 | 64900/135658 batches | lr 4.00000 | ms/batch 103.88064 | loss  3.78 | ppl    43.74
| epoch   4 | 65000/135658 batches | lr 4.00000 | ms/batch 104.17583 | loss  3.75 | ppl    42.35
| epoch   4 | 65100/135658 batches | lr 4.00000 | ms/batch 103.93464 | loss  3.65 | ppl    38.28
| epoch   4 | 65200/135658 batches | lr 4.00000 | ms/batch 104.51152 | loss  3.74 | ppl    42.28
| epoch   4 | 65300/135658 batches | lr 4.00000 | ms/batch 103.91977 | loss  3.75 | ppl    42.63
| epoch   4 | 65400/135658 batches | lr 4.00000 | ms/batch 103.96331 | loss  3.77 | ppl    43.23
| epoch   4 | 65500/135658 batches | lr 4.00000 | ms/batch 104.11708 | loss  3.73 | ppl    41.66
| epoch   4 | 65600/135658 batches | lr 4.00000 | ms/batch 103.91310 | loss  3.74 | ppl    42.02
| epoch   4 | 65700/135658 batches | lr 4.00000 | ms/batch 102.57627 | loss  3.74 | ppl    42.03
| epoch   4 | 65800/135658 batches | lr 4.00000 | ms/batch 102.33127 | loss  3.74 | ppl    42.18
| epoch   4 | 65900/135658 batches | lr 4.00000 | ms/batch 103.88057 | loss  3.73 | ppl    41.68
| epoch   4 | 66000/135658 batches | lr 4.00000 | ms/batch 103.92783 | loss  3.67 | ppl    39.12
| epoch   4 | 66100/135658 batches | lr 4.00000 | ms/batch 103.99714 | loss  3.71 | ppl    41.03
| epoch   4 | 66200/135658 batches | lr 4.00000 | ms/batch 104.13059 | loss  3.77 | ppl    43.54
| epoch   4 | 66300/135658 batches | lr 4.00000 | ms/batch 103.98554 | loss  3.74 | ppl    41.91
| epoch   4 | 66400/135658 batches | lr 4.00000 | ms/batch 105.29094 | loss  3.77 | ppl    43.21
| epoch   4 | 66500/135658 batches | lr 4.00000 | ms/batch 104.10992 | loss  3.75 | ppl    42.62
| epoch   4 | 66600/135658 batches | lr 4.00000 | ms/batch 103.93549 | loss  3.77 | ppl    43.21
| epoch   4 | 66700/135658 batches | lr 4.00000 | ms/batch 104.00388 | loss  3.79 | ppl    44.16
| epoch   4 | 66800/135658 batches | lr 4.00000 | ms/batch 103.93749 | loss  3.81 | ppl    45.34
| epoch   4 | 66900/135658 batches | lr 4.00000 | ms/batch 103.97815 | loss  3.77 | ppl    43.31
| epoch   4 | 67000/135658 batches | lr 4.00000 | ms/batch 104.25783 | loss  3.78 | ppl    43.91
| epoch   4 | 67100/135658 batches | lr 4.00000 | ms/batch 104.30011 | loss  3.81 | ppl    45.12
| epoch   4 | 67200/135658 batches | lr 4.00000 | ms/batch 103.90601 | loss  3.84 | ppl    46.70
| epoch   4 | 67300/135658 batches | lr 4.00000 | ms/batch 104.11136 | loss  3.82 | ppl    45.62
| epoch   4 | 67400/135658 batches | lr 4.00000 | ms/batch 104.19645 | loss  3.84 | ppl    46.52
| epoch   4 | 67500/135658 batches | lr 4.00000 | ms/batch 104.02528 | loss  3.87 | ppl    47.81
| epoch   4 | 67600/135658 batches | lr 4.00000 | ms/batch 103.99107 | loss  3.81 | ppl    45.09
| epoch   4 | 67700/135658 batches | lr 4.00000 | ms/batch 105.67647 | loss  3.78 | ppl    43.66
| epoch   4 | 67800/135658 batches | lr 4.00000 | ms/batch 103.88010 | loss  3.80 | ppl    44.80
| epoch   4 | 67900/135658 batches | lr 4.00000 | ms/batch 104.15846 | loss  3.82 | ppl    45.74
| epoch   4 | 68000/135658 batches | lr 4.00000 | ms/batch 103.92263 | loss  3.84 | ppl    46.61
| epoch   4 | 68100/135658 batches | lr 4.00000 | ms/batch 104.07960 | loss  3.88 | ppl    48.32
| epoch   4 | 68200/135658 batches | lr 4.00000 | ms/batch 103.90263 | loss  3.82 | ppl    45.81
| epoch   4 | 68300/135658 batches | lr 4.00000 | ms/batch 104.44528 | loss  3.86 | ppl    47.28
| epoch   4 | 68400/135658 batches | lr 4.00000 | ms/batch 103.90474 | loss  3.77 | ppl    43.34
| epoch   4 | 68500/135658 batches | lr 4.00000 | ms/batch 103.82535 | loss  3.80 | ppl    44.74
| epoch   4 | 68600/135658 batches | lr 4.00000 | ms/batch 103.83446 | loss  3.78 | ppl    43.63
| epoch   4 | 68700/135658 batches | lr 4.00000 | ms/batch 103.86193 | loss  3.72 | ppl    41.38
| epoch   4 | 68800/135658 batches | lr 4.00000 | ms/batch 103.88154 | loss  3.76 | ppl    42.88
| epoch   4 | 68900/135658 batches | lr 4.00000 | ms/batch 104.35891 | loss  3.74 | ppl    42.13
| epoch   4 | 69000/135658 batches | lr 4.00000 | ms/batch 103.85950 | loss  3.73 | ppl    41.60
| epoch   4 | 69100/135658 batches | lr 4.00000 | ms/batch 103.85277 | loss  3.75 | ppl    42.73
| epoch   4 | 69200/135658 batches | lr 4.00000 | ms/batch 103.84584 | loss  3.73 | ppl    41.80
| epoch   4 | 69300/135658 batches | lr 4.00000 | ms/batch 103.99356 | loss  3.74 | ppl    42.29
| epoch   4 | 69400/135658 batches | lr 4.00000 | ms/batch 104.05969 | loss  3.78 | ppl    43.60
| epoch   4 | 69500/135658 batches | lr 4.00000 | ms/batch 104.81529 | loss  3.75 | ppl    42.59
| epoch   4 | 69600/135658 batches | lr 4.00000 | ms/batch 103.86784 | loss  3.77 | ppl    43.46
| epoch   4 | 69700/135658 batches | lr 4.00000 | ms/batch 103.84552 | loss  3.75 | ppl    42.45
| epoch   4 | 69800/135658 batches | lr 4.00000 | ms/batch 104.12331 | loss  3.75 | ppl    42.36
| epoch   4 | 69900/135658 batches | lr 4.00000 | ms/batch 103.89287 | loss  3.78 | ppl    43.82
| epoch   4 | 70000/135658 batches | lr 4.00000 | ms/batch 103.92967 | loss  3.74 | ppl    41.90
| epoch   4 | 70100/135658 batches | lr 4.00000 | ms/batch 104.68111 | loss  3.76 | ppl    42.78
| epoch   4 | 70200/135658 batches | lr 4.00000 | ms/batch 104.01612 | loss  3.74 | ppl    42.01
| epoch   4 | 70300/135658 batches | lr 4.00000 | ms/batch 103.96925 | loss  3.70 | ppl    40.44
| epoch   4 | 70400/135658 batches | lr 4.00000 | ms/batch 103.99085 | loss  3.74 | ppl    42.11
| epoch   4 | 70500/135658 batches | lr 4.00000 | ms/batch 104.04550 | loss  3.78 | ppl    43.60
| epoch   4 | 70600/135658 batches | lr 4.00000 | ms/batch 103.94658 | loss  3.78 | ppl    43.63
| epoch   4 | 70700/135658 batches | lr 4.00000 | ms/batch 104.42721 | loss  3.75 | ppl    42.59
| epoch   4 | 70800/135658 batches | lr 4.00000 | ms/batch 104.25568 | loss  3.81 | ppl    44.93
| epoch   4 | 70900/135658 batches | lr 4.00000 | ms/batch 104.00192 | loss  3.78 | ppl    44.02
| epoch   4 | 71000/135658 batches | lr 4.00000 | ms/batch 103.95288 | loss  3.79 | ppl    44.31
| epoch   4 | 71100/135658 batches | lr 4.00000 | ms/batch 103.99900 | loss  3.79 | ppl    44.27
| epoch   4 | 71200/135658 batches | lr 4.00000 | ms/batch 104.01319 | loss  3.80 | ppl    44.58
| epoch   4 | 71300/135658 batches | lr 4.00000 | ms/batch 104.36455 | loss  3.77 | ppl    43.49
| epoch   4 | 71400/135658 batches | lr 4.00000 | ms/batch 103.98382 | loss  3.74 | ppl    42.13
| epoch   4 | 71500/135658 batches | lr 4.00000 | ms/batch 103.98817 | loss  3.76 | ppl    42.91
| epoch   4 | 71600/135658 batches | lr 4.00000 | ms/batch 103.35971 | loss  3.86 | ppl    47.47
| epoch   4 | 71700/135658 batches | lr 4.00000 | ms/batch 104.00090 | loss  3.84 | ppl    46.49
| epoch   4 | 71800/135658 batches | lr 4.00000 | ms/batch 104.53239 | loss  3.79 | ppl    44.05
| epoch   4 | 71900/135658 batches | lr 4.00000 | ms/batch 104.88020 | loss  3.84 | ppl    46.33
| epoch   4 | 72000/135658 batches | lr 4.00000 | ms/batch 104.01130 | loss  3.85 | ppl    47.13
| epoch   4 | 72100/135658 batches | lr 4.00000 | ms/batch 103.97400 | loss  3.80 | ppl    44.81
| epoch   4 | 72200/135658 batches | lr 4.00000 | ms/batch 104.00849 | loss  3.89 | ppl    48.73
| epoch   4 | 72300/135658 batches | lr 4.00000 | ms/batch 104.13929 | loss  3.88 | ppl    48.50
| epoch   4 | 72400/135658 batches | lr 4.00000 | ms/batch 103.94310 | loss  3.89 | ppl    49.04
| epoch   4 | 72500/135658 batches | lr 4.00000 | ms/batch 104.80359 | loss  3.86 | ppl    47.37
| epoch   4 | 72600/135658 batches | lr 4.00000 | ms/batch 104.03638 | loss  3.82 | ppl    45.41
| epoch   4 | 72700/135658 batches | lr 4.00000 | ms/batch 103.88868 | loss  3.82 | ppl    45.65
| epoch   4 | 72800/135658 batches | lr 4.00000 | ms/batch 103.94489 | loss  3.86 | ppl    47.46
| epoch   4 | 72900/135658 batches | lr 4.00000 | ms/batch 103.88909 | loss  3.76 | ppl    42.94
| epoch   4 | 73000/135658 batches | lr 4.00000 | ms/batch 103.92229 | loss  3.83 | ppl    46.25
| epoch   4 | 73100/135658 batches | lr 4.00000 | ms/batch 104.45609 | loss  3.85 | ppl    47.11
| epoch   4 | 73200/135658 batches | lr 4.00000 | ms/batch 104.10334 | loss  3.89 | ppl    49.13
| epoch   4 | 73300/135658 batches | lr 4.00000 | ms/batch 103.89965 | loss  3.90 | ppl    49.18
| epoch   4 | 73400/135658 batches | lr 4.00000 | ms/batch 103.85478 | loss  3.81 | ppl    44.94
| epoch   4 | 73500/135658 batches | lr 4.00000 | ms/batch 104.83385 | loss  3.83 | ppl    46.20
| epoch   4 | 73600/135658 batches | lr 4.00000 | ms/batch 103.85520 | loss  3.86 | ppl    47.36
| epoch   4 | 73700/135658 batches | lr 4.00000 | ms/batch 104.67608 | loss  3.85 | ppl    46.78
| epoch   4 | 73800/135658 batches | lr 4.00000 | ms/batch 103.97414 | loss  3.85 | ppl    46.85
| epoch   4 | 73900/135658 batches | lr 4.00000 | ms/batch 103.84552 | loss  3.87 | ppl    47.97
| epoch   4 | 74000/135658 batches | lr 4.00000 | ms/batch 103.86974 | loss  3.92 | ppl    50.37
| epoch   4 | 74100/135658 batches | lr 4.00000 | ms/batch 103.88594 | loss  3.89 | ppl    48.76
| epoch   4 | 74200/135658 batches | lr 4.00000 | ms/batch 103.86189 | loss  3.82 | ppl    45.58
| epoch   4 | 74300/135658 batches | lr 4.00000 | ms/batch 104.42250 | loss  3.86 | ppl    47.45
| epoch   4 | 74400/135658 batches | lr 4.00000 | ms/batch 103.84196 | loss  3.82 | ppl    45.53
